id,query,Unnamed,title,image,link,listing_type,bedroom,bathrooms,location,town,price,pricepermonth,views,reactions
76,cheap house in  Buea,49,"1 bedroom single room for rent  |  Soppo, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/d2272909229d24ad37fd8189dd2d2dfa.JPEG,https://digitalrenter.com/en/single%20room/Soppo/Buea/single-room-to-let-3899?locale=en,Single Room,1,1.0,Soppo, Buea,30000.0,per month,30,3
77,cheap house in  Buea,50,"1 bedroom single room for rent  |  Small Soppo, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/816a8bd73bf31c7880aee9a72e54124b.JPEG,https://digitalrenter.com/en/single%20room/Small%20Soppo/Buea/single-room-to-let-3898?locale=en,Single Room,1,1.0,Small Soppo, Buea,25000.0,per month,25,4
78,cheap house in  Buea,51,"1 bedroom single room for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/247e158370937e4e4422dc0b4a068da2.JPEG,https://digitalrenter.com/en/single%20room/Sandpit/Buea/single-room-to-let-3896?locale=fr,Single Room,1,1.0,Sandpit, Buea,25000.0,per month,25,3
79,cheap house in  Buea,58,"1 bedroom studio for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/7af509b615aee3adfc32538cc0058c63.JPEG,https://digitalrenter.com/en/studio/Bonduma/Buea/studio-to-let-3888?locale=en,Studio,1,1.0,Bonduma, Buea,50000.0,per month,50,5
80,cheap house in  Buea,64,"1 bedroom single room for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/e1f57f5ad495e481fdf561f9cad5fd45.JPEG,https://digitalrenter.com/en/single%20room/Bonduma/Buea/single-room-to-let-3882?locale=en,Single Room,1,1.0,Bonduma, Buea,30000.0,per month,30,3
81,cheap house in  Buea,65,"1 bedroom studio for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/24be4b12019c26b04efdcce630f175b7.JPEG,https://digitalrenter.com/en/studio/Bonduma/Buea/studio-to-let-3881?locale=en,Studio,1,1.0,Bonduma, Buea,45000.0,per month,45,5
82,cheap house in  Buea,106,"1 bedroom single room for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/f21465227e559e0b29eff49363699a7c.JPEG,https://digitalrenter.com/en/single%20room/Sandpit/Buea/single-room-to-let-3776?locale=en,Single Room,1,1.0,Sandpit, Buea,40000.0,per month,40,3
83,cheap house in  Buea,110,"1 bedroom single room for rent  |  Borstal, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/298ced249308bab00cbe546af724c6fa.JPEG,https://digitalrenter.com/en/single%20room/Borstal/Buea/single-room-to-let-3771?locale=en,Single Room,1,1.0,Borstal, Buea,40000.0,per month,40,4
84,cheap house in  Buea,118,"1 toguest house to let  |  GRA, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/c4ed62efb988f39b1b362f47609640e4.jpg,https://digitalrenter.com/en/guest%20house/GRA/Buea/guest-house-to-let-3748?locale=en,Guest house,1,1.0,GRA, Buea,40000.0,As from,40,1
85,cheap house in  Buea,129,"1 bedroom studio for rent  |  Great soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/63750b6d7267eb3a56c276c79d5e5ef9.JPEG,https://digitalrenter.com/en/studio/Great%20soppo/Buea/studio-to-let-3735?locale=fr,Studio,1,1.0,Great soppo, Buea,50000.0,per month,50,6
86,cheap house in  Buea,131,"1 bedroom single room for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/495ca24a1e9518e6a3f67b43d2f73f35.JPEG,https://digitalrenter.com/en/single%20room/Sandpit/Buea/single-room-to-let-3733?locale=en,Single Room,1,1.0,Sandpit, Buea,40000.0,per month,40,5
87,cheap house in  Buea,134,"1 bedroom single room for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/0a6916ea41a40f18bcb25d649cab6de8.JPEG,https://digitalrenter.com/en/single%20room/Sandpit/Buea/single-room-to-let-3730?locale=en,Single Room,1,1.0,Sandpit, Buea,35000.0,per month,35,5
88,cheap house in  Buea,140,"1 bedroom single room for rent  |  Behind Memos , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/9fe47ce84d9291c001eaf1b35f09bf05.JPEG,https://digitalrenter.com/en/single%20room/Behind%20Memos%20/Buea/single-room-to-let-3722?locale=en,Single Room,1,1.0,Behind Memos , Buea,40000.0,per month,40,4
89,cheap house in  Buea,149,"1 bedroom studio for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/4b5857eae2a3632bf2ef4bb66e3f49a5.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3712?locale=en,Studio,1,1.0,Sandpit, Buea,40000.0,per month,40,4
90,cheap house in  Buea,161,"1 room for rent  |  Dirty South, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/619f0ce17210f92e801cb50627f6065e.jpg,https://digitalrenter.com/en/single%20room/Dirty%20South/Buea/single-room-to-let-3699?locale=en,Single Room,1,1.0,Dirty South, Buea,35000.0,per month,35,1
91,cheap house in  Buea,165,"1 room for rent  |  Mayor street , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/5cd94d9925a96b04ef291850800614d4.jpg,https://digitalrenter.com/en/single%20room/Mayor%20street%20/Buea/single-room-to-let-3695?locale=en,Single Room,1,1.0,Mayor street , Buea,45000.0,per month,45,1
92,cheap house in  Buea,167,"1 room for rent  |  Mayor street , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b8d6acb1a054d90702ef01c847c906c5.jpg,https://digitalrenter.com/en/single%20room/Mayor%20street%20/Buea/single-room-to-let-3692?locale=en,Single Room,1,1.0,Mayor street , Buea,45000.0,per month,45,1
93,cheap house in  Buea,175,"1 for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b33946bfa418612fb0983e82d798bbb5.jpg,https://digitalrenter.com/en/studio/Bonduma/Buea/studio-to-let-3661?locale=en,Studio,1,1.0,Bonduma, Buea,50000.0,per month,50,4
94,cheap house in  Buea,179,"1 for rent  |  Small Soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/153f0f9193aa7487400f16042cf6319c.jpg,https://digitalrenter.com/en/studio/Small%20Soppo/Buea/studio-to-let-3652?locale=en,Studio,1,1.0,Small Soppo, Buea,50000.0,per month,50,14
95,cheap house in  Buea,202,"1 for rent  |  Muea, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/72bf6a57b331a3d5272f5a88eb38afdb.JPEG,https://digitalrenter.com/en/studio/Muea/Buea/studio-to-let-3562?locale=en,Studio,1,1.0,Muea, Buea,45000.0,per month,45,8
96,cheap house in  Buea,209,"1 for rent  |  Bakweri Town, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f5655eb01bcb3b561bc2eb164647ddf8.JPEG,https://digitalrenter.com/en/studio/Bakweri%20Town/Buea/studio-to-let-3553?locale=en,Studio,1,1.0,Bakweri Town, Buea,50000.0,per month,50,5
97,cheap house in  Buea,211,"1 for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/0ccc0175845b6dfa6c60042506f19d93.JPEG,https://digitalrenter.com/en/studio/Bonduma/Buea/studio-to-let-3551?locale=en,Studio,1,1.0,Bonduma, Buea,50000.0,per month,50,7
98,cheap house in  Buea,214,"1 room for rent  |  Malingo, Buea, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/single%20room/Malingo/Buea/single-room-to-let-3547?locale=en,Single Room,1,0.0,Malingo, Buea,40000.0,per month,40,0
99,cheap house in  Buea,223,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/74492c4c41298a99072c457928c40512.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3535?locale=en,Studio,1,1.0,Sandpit, Buea,40000.0,per month,40,4
100,cheap house in  Buea,224,"1 for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b44d6975f4f18b829699619129bd52ee.JPEG,https://digitalrenter.com/en/studio/Bonduma/Buea/studio-to-let-3532?locale=en,Studio,1,1.0,Bonduma, Buea,45000.0,per month,45,4
101,cheap house in  Buea,241,"1 for rent  |  Great soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/5b5bd2247bc85b2e0cbc924fa5f482bc.JPEG,https://digitalrenter.com/en/studio/Great%20soppo/Buea/studio-to-let-3513?locale=fr,Studio,1,1.0,Great soppo, Buea,40000.0,per month,40,4
102,cheap house in  Buea,255,"1 room for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/60db6c416d5517bce4bd19b17ca84e06.JPEG,https://digitalrenter.com/en/single%20room/Bonduma/Buea/single-room-to-let-3498?locale=en,Single Room,1,1.0,Bonduma, Buea,30000.0,per month,30,3
103,cheap house in  Buea,267,"1 room for rent  |  Winners Chapel, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/7723aa1924f16eaf8bc9c219302a6d7c.JPEG,https://digitalrenter.com/en/single%20room/Winners%20Chapel/Buea/single-room-to-let-3471?locale=en,Single Room,1,1.0,Winners Chapel, Buea,45000.0,per month,45,4
104,cheap house in  Buea,293,"1 room for rent  |  Borstal, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/a6c223c7b054d1fd6f8bc801c83707ae.jpg,https://digitalrenter.com/en/single%20room/Borstal/Buea/single-room-to-let-3424?locale=en,Single Room,1,1.0,Borstal, Buea,30000.0,per month,30,4
105,cheap house in  Buea,318,"1 room for rent  |  Behind Memos , Buea, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/single%20room/Behind%20Memos%20/Buea/single-room-to-let-3380?locale=en,Single Room,1,1.0,Behind Memos , Buea,25000.0,per month,25,0
106,cheap house in  Buea,327,"1 room for rent  |  Borstal, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/af751d125f11082879a2345b349027ef.jpg,https://digitalrenter.com/en/single%20room/Borstal/Buea/single-room-to-let-3360?locale=en,Single Room,1,1.0,Borstal, Buea,30000.0,per month,30,6
107,cheap house in  Buea,335,"1 for rent  |  Campaign street, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/dcf3cb527aab4cd6e7313981d909d386.JPEG,https://digitalrenter.com/en/store/Campaign%20street/Buea/store-to-let-3298?locale=en,Store,1,1.0,Campaign street, Buea,12000.0,per month,12,1
108,cheap house in  Buea,351,"1 for rent  |  Bakweri Town, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/c71894027198a9262626f29edff12b6d.jpg,https://digitalrenter.com/en/studio/Bakweri%20Town/Buea/studio-to-let-3266?locale=en,Studio,1,1.0,Bakweri Town, Buea,20000.0,per day,20,7
109,cheap house in  Buea,352,"1 for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/a530589f007e3c96d36717871a14235f.JPEG,https://digitalrenter.com/en/studio/Bonduma/Buea/studio-to-let-3262?locale=en,Studio,1,1.0,Bonduma, Buea,50000.0,per month,50,6
110,cheap house in  Buea,356,"1 room for rent  |  Bakweri Town, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/21fc7ac43cb44f3731081d01008f5353.JPEG,https://digitalrenter.com/en/single%20room/Bakweri%20Town/Buea/single-room-to-let-3256?locale=en,Single Room,1,1.0,Bakweri Town, Buea,30000.0,per month,30,1
111,cheap house in  Buea,368,"1 for rent  |  Mile 17, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/fbd7b8831e1d514eafb59d6466c80d84.JPEG,https://digitalrenter.com/en/studio/Mile%2017/Buea/studio-to-let-3236?locale=en,Studio,1,1.0,Mile 17, Buea,45000.0,per month,45,3
112,cheap house in  Buea,369,"4 bedroom single room for rent  |  Borstal, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/6cfc7434369c143cc3676850c0aaf5e5.jpg,https://digitalrenter.com/en/single%20room/Borstal/Buea/single-room-to-let-3235?locale=en,Single Room,4,1.0,Borstal, Buea,30000.0,per month,30,7
113,cheap house in  Buea,373,"1 for rent  |  Central market , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/d6c2425692fd3d88f1f6dc3682450eda.JPEG,https://digitalrenter.com/en/studio/Central%20market%20/Buea/studio-to-let-3227?locale=en,Studio,1,1.0,Central market , Buea,50000.0,per month,50,5
114,cheap house in  Buea,376,"1 for rent  |  Mile 17, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/3b327aa7e132043e8109fc2666708a2b.JPEG,https://digitalrenter.com/en/studio/Mile%2017/Buea/studio-to-let-3219?locale=en,Studio,1,1.0,Mile 17, Buea,50000.0,per month,50,9
115,cheap house in  Buea,377,"1 for rent  |  Bomaka, Buea, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/studio/Bomaka/Buea/studio-to-let-3218?locale=en,Studio,1,1.0,Bomaka, Buea,50000.0,per month,50,0
116,cheap house in  Buea,380,"1 for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f67c9cc982ea919317d09ef0d0d5c774.JPEG,https://digitalrenter.com/en/studio/Bonduma/Buea/studio-to-let-3212?locale=en,Studio,1,1.0,Bonduma, Buea,50000.0,per month,50,4
117,cheap house in  Buea,391,"1 room for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/3d6d9497b6474bef5d078c21e10d37eb.JPEG,https://digitalrenter.com/en/single%20room/Molyko/Buea/single-room-to-let-3183?locale=en,Single Room,1,1.0,Molyko, Buea,50000.0,per month,50,4
118,cheap house in  Buea,396,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/be72dd8e72a016625eabb2deba1c4a19.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3169?locale=en,Studio,1,1.0,Sandpit, Buea,50000.0,per month,50,3
119,cheap house in  Buea,399,"1 room for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/8ec4298ab8271575331cd2d89f2137ca.JPEG,https://digitalrenter.com/en/single%20room/Molyko/Buea/single-room-to-let-3166?locale=en,Single Room,1,1.0,Molyko, Buea,40000.0,per month,40,3
120,cheap house in  Buea,403,"1 for rent  |  Bakweri Town, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/6d7bf24af13cc6afc3c4d4ac40fb14bb.JPEG,https://digitalrenter.com/en/store/Bakweri%20Town/Buea/store-to-let-3162?locale=en,Store,1,0.0,Bakweri Town, Buea,35000.0,per month,35,1
121,cheap house in  Buea,413,"1 room for rent  |  Central market , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/d6a1e710f9e6b76247f4649573bfe740.JPEG,https://digitalrenter.com/en/single%20room/Central%20market%20/Buea/single-room-to-let-3145?locale=en,Single Room,1,1.0,Central market , Buea,30000.0,per month,30,1
122,cheap house in  Buea,416,"1 for rent  |  Great soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/7c2806369070f75c7a61187f1f18fced.jpg,https://digitalrenter.com/en/studio/Great%20soppo/Buea/studio-to-let-3141?locale=fr,Studio,1,1.0,Great soppo, Buea,50000.0,per month,50,5
123,cheap house in  Buea,425,"1 room for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/19e1c80013dbc64043437baf601524a2.JPEG,https://digitalrenter.com/en/single%20room/Bonduma/Buea/single-room-to-let-3122?locale=en,Single Room,1,1.0,Bonduma, Buea,30000.0,per month,30,2
124,cheap house in  Buea,429,"1 for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/0948be349db8267702b7fd3d18d716aa.jpg,https://digitalrenter.com/en/studio/Bonduma/Buea/studio-to-let-3118?locale=en,Studio,1,1.0,Bonduma, Buea,50000.0,per month,50,4
125,cheap house in  Buea,440,"1 toguest house to let   |  Behind labour office , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/a96aa251d0c3b8536c87a83388e1d2c3.jpg,https://digitalrenter.com/en/guest%20house/Behind%20labour%20office%20/Buea/guest-house-to-let-3096?locale=en,Guest house,1,1.0,Behind labour office , Buea,50000.0,As from,50,5
126,cheap house in  Buea,452,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/02579d6b3fa2c634844b7afcfd60dee0.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3081?locale=en,Studio,1,1.0,Sandpit, Buea,40000.0,per month,40,6
127,cheap house in  Buea,455,"1 for rent  |  Central market , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/21c905d42c559e69e103af2ee3de6e29.JPEG,https://digitalrenter.com/en/store/Central%20market%20/Buea/store-to-let-3078?locale=en,Store,1,0.0,Central market , Buea,30000.0,per month,30,1
128,cheap house in  Buea,457,"1 room for rent  |  Central market , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/d3110d24c0c0bcf6eeaefaee053f504a.JPEG,https://digitalrenter.com/en/single%20room/Central%20market%20/Buea/single-room-to-let-3076?locale=en,Single Room,1,1.0,Central market , Buea,30000.0,per month,30,5
129,cheap house in  Buea,463,"1 for rent  |  Tarred Malingo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/055fc862505c07ee61861aede4d524fe.jpg,https://digitalrenter.com/en/studio/Tarred%20Malingo/Buea/studio-to-let-3061?locale=en,Studio,1,1.0,Tarred Malingo, Buea,50000.0,per month,50,7
130,cheap house in  Buea,465,"1 for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/7374d0edbb5d3cf138691480faa875e6.JPEG,https://digitalrenter.com/en/store/Bonduma/Buea/store-to-let-3053?locale=en,Store,1,1.0,Bonduma, Buea,30000.0,per month,30,2
131,cheap house in  Buea,466,"1 for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/49f08b88793aa5ae6a382cee8aa65ea8.jpg,https://digitalrenter.com/en/studio/Bonduma/Buea/studio-to-let-3052?locale=en,Studio,1,1.0,Bonduma, Buea,50000.0,per month,50,6
132,cheap house in  Buea,477,"1 room for rent  |  OIC, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/4d7a4ab2bcbe16abc133dfa0817cad43.JPEG,https://digitalrenter.com/en/single%20room/OIC/Buea/single-room-to-let-3038?locale=en,Single Room,1,1.0,OIC, Buea,30000.0,per month,30,3
133,cheap house in  Buea,478,"1 room for rent  |  OIC, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/8b4f0f717d5f7839120d383dd5225779.JPEG,https://digitalrenter.com/en/single%20room/OIC/Buea/single-room-to-let-3037?locale=en,Single Room,1,1.0,OIC, Buea,25000.0,per month,25,3
134,cheap house in  Buea,482,"1 toguest house to let   |  Saint luke street , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/475e5117284a301a138cafd235c1e53f.JPEG,https://digitalrenter.com/en/guest%20house/Saint%20luke%20street%20/Buea/guest-house-to-let-3025?locale=en,Guest house,1,1.0,Saint luke street , Buea,50000.0,As from,50,10
135,cheap house in  Buea,483,"1 toguest house to let   |  Saint luke street , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/0ec5de24d27a95466ec9730b0798b1be.JPEG,https://digitalrenter.com/en/guest%20house/Saint%20luke%20street%20/Buea/guest-house-to-let-3024?locale=en,Guest house,1,1.0,Saint luke street , Buea,35000.0,As from,35,14
136,cheap house in  Buea,486,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/dab260d497d04a467c1944427897ee32.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3020?locale=en,Studio,1,1.0,Sandpit, Buea,30000.0,per month,30,6
137,cheap house in  Buea,487,"1 room for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/157002d30d7ec6ace59e51cd7f96b651.JPEG,https://digitalrenter.com/en/single%20room/Sandpit/Buea/single-room-to-let-3019?locale=fr,Single Room,1,0.0,Sandpit, Buea,15000.0,per month,15,2
138,cheap house in  Buea,489,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/0b5edc563092f8aef20a85c4116d5c5a.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3017?locale=en,Studio,1,1.0,Sandpit, Buea,45000.0,per month,45,8
139,cheap house in  Buea,491,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/740b17e0828c22b1bd5ebab3103ca6c6.jpg,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3011?locale=en,Studio,1,1.0,Sandpit, Buea,40000.0,per month,40,4
140,cheap house in  Buea,497,"1 room for rent  |  Malingo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/a74df8a479e116ed53be27f07205d506.JPEG,https://digitalrenter.com/en/single%20room/Malingo/Buea/single-room-to-let-3001?locale=en,Single Room,1,1.0,Malingo, Buea,20000.0,per month,20,5
141,cheap house in  Buea,502,"1 for rent  |  Dirty South, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/a739532ba0c235824c09cb2791f63d62.JPEG,https://digitalrenter.com/en/studio/Dirty%20South/Buea/studio-to-let-2996?locale=en,Studio,1,1.0,Dirty South, Buea,45000.0,per month,45,3
142,cheap house in  Buea,503,"1 for rent  |  Dirty South, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/179360c52621b2371641a0360ae8e973.JPEG,https://digitalrenter.com/en/studio/Dirty%20South/Buea/studio-to-let-2994?locale=en,Studio,1,1.0,Dirty South, Buea,50000.0,per month,50,4
